Company,Branch Plant,2nd Item Number,Purchase Order Number,Reference 2,Reporting Code 3,Open Quantity,Primary Quantity,Primary UOM,Secondary Quantity,Secondary UOM,Last Status,Next Status,Requested Date,Promised Date,Vendor Code,Vendor Name,Freeze Code Flag,Branch Plant1,Global Bulk Item,Bulk Item,2nd Item Number1,Commodity Class,Sub Class,Master Planning Family,GL Category,Primary Supplier,Safety Stock,Leadtime Level
00010,CIN2,DRQUILT,174102,"",EA,0,20,EA,20,LB,980,999,2026-02-27 00:00:00,2026-02-27 00:00:00,270742,Q Sales and Leasing (LLC),Y,CIN2,DRQUILT,DRQUILT,DRQUILT,PKG,PKO,PKG,IN30,270742,16,30
00010,CIN2,DYNOL604,175460,"",PL,0,40,LB,18,KG,400,999,2026-03-04 00:00:00,2026-03-02 00:00:00,20153,"IMCD US, LLC",Y,CIN2,DYNOL604,DYNOL604,DYNOL604,SUR,SNI,RCB,IN30,94662,0,70
00010,CIN2,DYNOL604,175462,"",PL,0,80,LB,36,KG,400,999,2026-03-31 00:00:00,2026-03-27 00:00:00,20153,"IMCD US, LLC",Y,CIN2,DYNOL604,DYNOL604,DYNOL604,SUR,SNI,RCB,IN30,94662,0,70
00010,CIN2,DYNOL604,178281,"",PL,0,40,LB,18,KG,400,999,2026-06-23 00:00:00,2026-06-23 00:00:00,94662,Chem Materials Company,Y,CIN2,DYNOL604,DYNOL604,DYNOL604,SUR,SNI,RCB,IN30,94662,0,70
00010,CIN2,E14,167515,"",SS,0,41400,LB,18779,KG,400,999,2025-07-17 00:00:00,2025-07-24 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,168080,"",SS,0,41400,LB,18779,KG,400,999,2025-08-05 00:00:00,2025-08-04 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,168325,"",SS,0,41400,LB,18779,KG,400,999,2025-08-19 00:00:00,2025-08-25 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,168676,"",SS,0,41400,LB,18779,KG,400,999,2025-09-03 00:00:00,2025-08-19 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,168869,"",SS,0,41400,LB,18779,KG,400,999,2025-09-16 00:00:00,2025-09-09 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,169600,"",SS,0,41400,LB,18779,KG,400,999,2025-10-01 00:00:00,2025-09-22 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,170036,"",SS,0,41400,LB,18779,KG,400,999,2025-10-20 00:00:00,2025-10-07 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,170748,"",SS,0,41400,LB,18779,KG,400,999,2025-10-27 00:00:00,2025-10-27 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,170779,"",SS,0,24150,LB,10954,KG,400,999,2025-11-20 00:00:00,2025-11-20 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,170875,"",SS,0,41400,LB,18779,KG,400,999,2025-12-02 00:00:00,2025-12-03 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,171556,"",SS,0,24150,LB,10954,KG,400,999,2026-01-05 00:00:00,2026-01-05 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,171628,"",SS,0,41400,LB,18779,KG,400,999,2025-11-17 00:00:00,2025-11-17 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,171629,"",SS,0,41400,LB,18779,KG,400,999,2025-12-18 00:00:00,2025-12-18 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,172981,"",SS,0,31050,LB,14084,KG,400,999,2026-02-25 00:00:00,2026-02-25 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,173244,"",SS,0,41400,LB,18779,KG,400,999,2026-03-10 00:00:00,2026-03-09 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,174117,"",SS,0,24150,LB,10954,KG,400,999,2026-04-01 00:00:00,2026-04-01 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,175538,"",SS,0,41400,LB,18779,KG,400,999,2026-06-08 00:00:00,2026-06-08 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,176090,"",SS,0,41400,LB,18779,KG,400,999,2026-04-17 00:00:00,2026-04-17 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,176575,"",SS,0,41400,LB,18779,KG,400,999,2026-04-30 00:00:00,2026-04-30 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,176739,"",SS,20700,20700,LB,9389,KG,280,400,2026-07-17 00:00:00,2026-07-17 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E14,177180,"",SS,41400,41400,LB,18779,KG,280,400,2026-09-02 00:00:00,2026-09-02 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E14,E14,E14,SYN,OXL,REC,IN30,20400,9600,90
00010,CIN2,E20,168870,"",SS,0,40320,LB,18289,KG,400,999,2025-09-12 00:00:00,2025-09-15 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,170779,"",SS,0,14400,LB,6532,KG,400,999,2025-11-20 00:00:00,2025-11-20 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,171556,"",SS,0,14400,LB,6532,KG,400,999,2026-01-05 00:00:00,2026-01-05 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,172981,"",SS,0,11520,LB,5225,KG,400,999,2026-02-25 00:00:00,2026-02-25 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,174117,"",SS,0,14400,LB,6532,KG,400,999,2026-04-01 00:00:00,2026-04-01 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,174573,"",SS,0,14400,LB,6532,KG,400,999,2026-04-16 00:00:00,2026-04-16 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,175464,"",SS,0,14400,LB,6532,KG,400,999,2026-05-27 00:00:00,2026-05-27 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,176401,"",SS,0,14400,LB,6532,KG,400,999,2026-07-06 00:00:00,2026-06-17 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,176739,"",SS,17280,17280,LB,7838,KG,280,400,2026-07-16 00:00:00,2026-07-17 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,177060,"",SS,14400,14400,LB,6532,KG,280,400,2026-08-24 00:00:00,2026-08-24 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E20,178409,"",SS,14400,14400,LB,6532,KG,280,400,2026-09-23 00:00:00,2026-09-23 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E20,E20,E20,SYN,OXH,RRC,IN30,20400,6955,90
00010,CIN2,E43,169560,"",SS,0,41400,LB,18779,KG,400,999,2025-10-10 00:00:00,2026-01-27 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,173190,"",SS,0,41400,LB,18779,KG,400,999,2026-03-06 00:00:00,2026-03-06 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,173828,"",SS,0,41400,LB,18779,KG,400,999,2026-03-20 00:00:00,2026-03-20 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,174573,"",SS,0,24150,LB,10954,KG,400,999,2026-04-16 00:00:00,2026-04-16 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,174614,"",SS,0,41400,LB,18779,KG,400,999,2026-04-30 00:00:00,2026-04-30 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,175464,"",SS,0,24150,LB,10954,KG,400,999,2026-05-27 00:00:00,2026-05-27 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,176401,"",SS,0,24150,LB,10954,KG,400,999,2026-07-06 00:00:00,2026-06-17 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,176820,"",SS,0,41400,LB,18779,KG,400,999,2026-07-23 00:00:00,2026-07-08 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,177060,"",SS,24150,24150,LB,10954,KG,280,400,2026-08-24 00:00:00,2026-08-24 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,177181,"",SS,0,41400,LB,18779,KG,400,999,2026-09-14 00:00:00,2026-07-13 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,178409,"",SS,27600,27600,LB,12519,KG,280,400,2026-09-23 00:00:00,2026-09-23 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,178743,"",SS,41400,41400,LB,18779,KG,280,400,2026-07-28 00:00:00,2026-07-29 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,E43,178744,"",SS,41400,41400,LB,18779,KG,280,400,2026-10-09 00:00:00,2026-10-09 00:00:00,20400,Westlake Longview Corporation,Y,CIN2,E43,E43,E43,MAP,MAP,RRC,IN30,20400,31050,90
00010,CIN2,EG8401,178003,"",BB,0,9100,LB,9100,LB,400,999,2026-07-01 00:00:00,2026-07-01 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,EG8401,EG8401,EG8401,ACR,ACR,RBW,IN30,20177,0,30
00010,CIN2,EL2103,178005,4010651569,BB,0,5291,LB,5291,LB,400,999,2026-07-01 00:00:00,2026-07-01 00:00:00,20177,Dow Chemical - Plastics,Y,CIN2,EL2103,EL2103,EL2103,ACR,ACR,RBW,IN30,20177,0,1
00010,CIN2,ELV8063,163307,"",CR,0,2847,LB,2847,LB,400,999,2025-03-04 00:00:00,2025-08-11 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,165140,"",CR,0,8592,LB,8592,LB,980,999,2025-09-02 00:00:00,2025-09-02 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,165140,"",CR,0,10024,LB,10024,LB,400,999,2025-09-02 00:00:00,2025-09-12 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,165141,"",CR,0,8592,LB,8592,LB,400,999,2025-12-17 00:00:00,2025-12-29 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,170286,"",CR,0,8592,LB,8592,LB,980,999,2026-02-10 00:00:00,2026-03-19 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,171499,"",CR,0,1433,LB,1433,LB,400,999,2026-04-03 00:00:00,2026-05-13 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,171499,"",CR,0,6503,LB,6503,LB,400,999,2026-04-03 00:00:00,2026-04-07 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,171499,"",CR,0,8592,LB,8592,LB,980,999,2026-04-03 00:00:00,2026-04-03 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,174623,"",CR,0,7164,LB,7164,LB,400,999,2026-07-20 00:00:00,2026-06-22 00:00:00,339438,"Formerra, LLC",N,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,174623,"",CR,0,17190,LB,17190,LB,980,999,2026-07-20 00:00:00,2026-07-20 00:00:00,678876,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,174623,"",CR,1434,1434,LB,1434,LB,280,400,2026-07-20 00:00:00,2026-07-15 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,177795,"",CR,0,8598,LB,8598,LB,980,999,2026-11-23 00:00:00,2026-11-23 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,177795,"",CR,1213,1213,LB,1213,LB,280,400,2026-11-23 00:00:00,2026-10-12 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,177795,"",CR,2976,2976,LB,2976,LB,280,400,2026-11-23 00:00:00,2026-08-31 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,177795,"",CR,4409,4409,LB,4409,LB,280,400,2026-11-23 00:00:00,2026-09-09 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,ELV8063,178212,"",CR,5728,5728,LB,5728,LB,280,400,2026-12-09 00:00:00,2026-12-01 00:00:00,339438,"Formerra, LLC",Y,CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,IN30,339438,7020,180
00010,CIN2,EM100KB,169667,"",TO,0,13228,LB,13228,LB,400,999,2025-08-21 00:00:00,2025-08-21 00:00:00,300030,CHT USA Inc.,Y,CIN2,EM100KB,EM100KB,EM100KB,POL,POT,RCB,IN30,300030,0,30
00010,CIN2,EM1M,168962,"",DR,0,3528,LB,3528,LB,400,999,2025-07-22 00:00:00,2025-07-22 00:00:00,300030,CHT USA Inc.,Y,CIN2,EM1M,EM1M,EM1M,POL,POT,RCB,IN30,300030,0,49
00010,CIN2,EM1M,169666,"",DR,0,7056,LB,7056,LB,400,999,2025-08-21 00:00:00,2025-08-21 00:00:00,300030,CHT USA Inc.,Y,CIN2,EM1M,EM1M,EM1M,POL,POT,RCB,IN30,300030,0,49
00010,CIN2,EMALMWD,174954,"",SS,0,13228,LB,13228,LB,400,999,2026-05-15 00:00:00,2026-04-01 00:00:00,341963,"Aurorium, LLC",Y,CIN2,EMALMWD,EMALMWD,EMALMWD,POL,POT,REC,IN30,341963,0,84
00010,CIN2,ER3546,174835,"",DR,0,3880,LB,3880,LB,400,999,2026-02-26 00:00:00,2026-02-27 00:00:00,341886,"Westlake Epoxy, Inc.",Y,CIN2,ER3546,ER3546,ER3546,POL,POT,RCB,IN30,341886,0,30
00010,CIN2,ESC5100,177595,"","",3086,3086,LB,3086,LB,280,400,2026-09-18 00:00:00,2026-09-18 00:00:00,24886,"Michelman  Interl. - (FG) - Aubange, BE",Y,CIN2,ESC5100,ESC5100,ESC5100,EAA,EAA,RRC,IN30,24886,0,121
00010,CIN2,ESC5200,171560,"",BG,0,30313,LB,30313,LB,400,999,2025-12-08 00:00:00,2025-12-03 00:00:00,24886,"Michelman  Interl. - (FG) - Aubange, BE",Y,CIN2,ESC5200,ESC5200,ESC5200,EAA,EAA,RRC,IN30,24886,20000,105
00010,CIN2,ESC5200,171781,"",BG,0,30313,LB,30313,LB,400,999,2026-01-12 00:00:00,2026-01-12 00:00:00,24886,"Michelman  Interl. - (FG) - Aubange, BE",Y,CIN2,ESC5200,ESC5200,ESC5200,EAA,EAA,RRC,IN30,24886,20000,105
00010,CIN2,ESC5200,173243,"",BG,0,30313,LB,30313,LB,400,999,2026-02-18 00:00:00,2026-02-18 00:00:00,24886,"Michelman  Interl. - (FG) - Aubange, BE",Y,CIN2,ESC5200,ESC5200,ESC5200,EAA,EAA,RRC,IN30,24886,20000,105
00010,CIN2,ESC5200,175545,550693410,BG,0,30313,LB,30313,LB,400,999,2026-05-28 00:00:00,2026-06-10 00:00:00,24886,"Michelman  Interl. - (FG) - Aubange, BE",Y,CIN2,ESC5200,ESC5200,ESC5200,EAA,EAA,RRC,IN30,24886,20000,105
00010,CIN2,EVAMB001,169153,4240002607,BB,0,36000,LB,36000,LB,400,999,2025-07-28 00:00:00,2025-07-30 00:00:00,348564,Bostik Inc,N,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,169154,4240002323,BB,0,36000,LB,36000,LB,400,999,2025-07-29 00:00:00,2025-07-29 00:00:00,348564,Bostik Inc,N,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,170135,4240002650,BB,0,36000,LB,36000,LB,400,999,2025-08-26 00:00:00,2025-09-15 00:00:00,348564,Bostik Inc,Y,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,172139,"",BB,0,33600,LB,33600,LB,400,999,2025-10-24 00:00:00,2025-10-24 00:00:00,348564,Bostik Inc,Y,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,172141,"",BB,0,33600,LB,33600,LB,400,999,2025-10-27 00:00:00,2025-10-27 00:00:00,348564,Bostik Inc,Y,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,174959,"",BB,0,9921,LB,9921,LB,980,999,2026-03-09 00:00:00,2026-03-09 00:00:00,348564,Bostik Inc,Y,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,174959,4501464671,BB,0,36045,LB,36045,LB,400,999,2026-03-09 00:00:00,2026-03-19 00:00:00,348564,Bostik Inc,N,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,175164,4501456715,BB,0,36045,LB,36045,LB,400,999,2026-03-09 00:00:00,2026-04-08 00:00:00,348564,Bostik Inc,Y,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,175165,4501464673,BB,0,36045,LB,36045,LB,400,999,2026-03-09 00:00:00,2026-03-17 00:00:00,348564,Bostik Inc,Y,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,EVAMB001,176471,4501464673,BB,0,37247,LB,37247,LB,400,999,2026-04-10 00:00:00,2026-04-10 00:00:00,348564,Bostik Inc,Y,CIN2,EVAMB001,EVAMB001,EVAMB001,ADD,ADD,RBW,IN30,348564,0,14
00010,CIN2,FC655,170145,"",DR,0,800,LB,800,LB,400,999,2025-08-11 00:00:00,2025-08-11 00:00:00,294651,"Enterprise Specialty Products, Inc.",Y,CIN2,FC655,FC655,FC655,DEF,DMO,RCB,IN30,355057,0,20
00010,CIN2,FC655,173121,"",DR,0,800,LB,800,LB,400,999,2025-12-08 00:00:00,2025-12-08 00:00:00,294651,"Enterprise Specialty Products, Inc.",Y,CIN2,FC655,FC655,FC655,DEF,DMO,RCB,IN30,355057,0,20
00010,CIN2,FC655,174625,"",DR,0,800,LB,800,LB,400,999,2026-02-18 00:00:00,2026-02-18 00:00:00,355057,Hydrite Chemical Co,Y,CIN2,FC655,FC655,FC655,DEF,DMO,RCB,IN30,355057,0,20
00010,CIN2,FC702,170146,"",DR,0,1720,LB,1720,LB,400,999,2025-08-11 00:00:00,2025-08-11 00:00:00,294651,"Enterprise Specialty Products, Inc.",Y,CIN2,FC702,FC702,FC702,DEF,DFO,RCB,IN30,355057,360,14
00010,CIN2,FC702,171568,"",DR,0,1720,LB,1720,LB,400,999,2025-10-01 00:00:00,2025-10-01 00:00:00,294651,"Enterprise Specialty Products, Inc.",N,CIN2,FC702,FC702,FC702,DEF,DFO,RCB,IN30,355057,360,14
00010,CIN2,FC702,173021,"",DR,0,1720,LB,1720,LB,400,999,2025-11-26 00:00:00,2025-11-26 00:00:00,294651,"Enterprise Specialty Products, Inc.",N,CIN2,FC702,FC702,FC702,DEF,DFO,RCB,IN30,355057,360,14
00010,CIN2,FC702,174388,"",DR,0,1720,LB,1720,LB,400,999,2026-01-16 00:00:00,2026-01-16 00:00:00,355057,Hydrite Chemical Co,Y,CIN2,FC702,FC702,FC702,DEF,DFO,RCB,IN30,355057,360,14
00010,CIN2,FC702,174626,"",DR,0,1720,LB,1720,LB,400,999,2026-02-18 00:00:00,2026-02-18 00:00:00,355057,Hydrite Chemical Co,Y,CIN2,FC702,FC702,FC702,DEF,DFO,RCB,IN30,355057,360,14
00010,CIN2,FC702,175566,"",DR,0,1720,LB,1720,LB,400,999,2026-03-17 00:00:00,2026-03-17 00:00:00,355057,Hydrite Chemical Co,Y,CIN2,FC702,FC702,FC702,DEF,DFO,RCB,IN30,355057,360,14
00010,CIN2,FC702,176005,"",DR,0,1720,LB,1720,LB,400,999,2026-04-06 00:00:00,2026-04-06 00:00:00,355057,Hydrite Chemical Co,Y,CIN2,FC702,FC702,FC702,DEF,DFO,RCB,IN30,355057,360,14
00010,CIN2,FC702,177401,"",DR,0,1720,LB,1720,LB,400,999,2026-06-01 00:00:00,2026-06-01 00:00:00,355057,Hydrite Chemical Co,Y,CIN2,FC702,FC702,FC702,DEF,DFO,RCB,IN30,355057,360,14
00010,CIN2,FD,169889,"",DR,0,270,EA,270,EA,400,999,2025-07-25 00:00:00,2025-07-25 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,170555,"",DR,0,270,EA,270,EA,400,999,2025-08-25 00:00:00,2025-08-25 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,171259,"",DR,0,270,EA,270,EA,400,999,2025-09-17 00:00:00,2025-09-17 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,171259,"",DR,0,270,EA,270,EA,400,999,2025-09-17 00:00:00,2025-10-01 00:00:00,23777,"Greif Brothers - Van Wert, OH",N,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,171815,"",DR,0,270,EA,270,EA,400,999,2025-10-10 00:00:00,2025-10-10 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,172344,"",DR,0,270,EA,270,EA,400,999,2025-11-03 00:00:00,2025-11-03 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,173180,"",DR,0,270,EA,270,EA,400,999,2025-12-15 00:00:00,2025-12-16 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,173815,"",DR,0,270,EA,270,EA,400,999,2025-12-29 00:00:00,2025-12-30 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,174606,"",DR,0,270,EA,270,EA,400,999,2026-02-02 00:00:00,2026-02-02 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,175422,"",DR,0,270,EA,270,EA,400,999,2026-03-09 00:00:00,2026-03-09 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,175602,"",DR,0,270,EA,270,EA,980,999,2026-03-23 00:00:00,2026-03-23 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,175743,"",DR,0,270,EA,270,EA,400,999,2026-03-18 00:00:00,2026-03-18 00:00:00,23777,"Greif Brothers - Van Wert, OH",N,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
00010,CIN2,FD,175951,"",DR,0,270,EA,270,EA,400,999,2026-03-30 00:00:00,2026-03-30 00:00:00,23777,"Greif Brothers - Van Wert, OH",Y,CIN2,FD,,FD,PKG,PKO,PKG,IN30,23777,80,14
