Branch,GlobalBulk,Bulk,Item2nd,StockType,MPF,LeadTimeLevel,LeadTimeMFG,PlanningCode,PTF,SafetyStock,SafetyStockSAFE,ShelfLife,SupplierNum,SupplierName,PlannerNum,PlannerName,Planner,BuyerNum,BuyerName,ActiveFlag,Partition,SRC01,SRC01Desc,SRC03,SRC03Desc,SRC04,SRC04Desc,StockTypeDesc,MPFDesc
        AUB2,171228PX,171228PX.E,171228PX.E,O,TOL,45,75,1,8,,,180,0,,301526,Rose-Anne Body,Other,0,,N,1,INT,Intermediates,,Blank - Sales Rpt Code 3 41/S3,IN,Inactive,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUBA,171228PX,171228PX.E,171228PX.E,O,TOL,45,75,1,8,,,180,0,,301526,Rose-Anne Body,Other,0,,N,1,INT,Intermediates,,Blank - Sales Rpt Code 3 41/S3,IN,Inactive,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,191245PX,191245PX,191245PX-OP,O,TOL,5,78,1,112,,,545,0,,335951,Lance Murphy,Other,0,,N,1,HPI,HP Indigo,BXM,191245PX,IN,Inactive,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,HP1432AT,HP1432AT,HP1432AT-PL,S,TOL,5,98,1,140,,,540,0,,335951,Lance Murphy,Other,0,,Y,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,Stock End-Item,Toll Manufacturing
        CIN2,191245PX,191245PX,191245PX-PL,S,TOL,5,78,1,112,,,545,0,,335951,Lance Murphy,Other,0,,Y,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,Stock End-Item,Toll Manufacturing
        CINR,HP1432AT,HP1432AT,HP1432AT-PL,P,TOL,5,90,1,135,,,540,0,,335951,Lance Murphy,Other,0,,Y,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        AUBA,HP1632,HP1632,HP1632,P,TOL,180,140,1,170,,,730,0,,340941,Lise Jacquet,Other,0,,Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        CIN2,HP1632,HP1632,HP1632-PL,S,TOL,5,118,1,126,,,730,0,,335951,Lance Murphy,Other,0,,Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Stock End-Item,Toll Manufacturing
        CIN2,HP1632,HP1632,HP1632-OP,S,TOL,5,118,1,126,,,730,0,,335951,Lance Murphy,Other,0,,Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Stock End-Item,Toll Manufacturing
        CINC,HP1632,HP1632,HP1632-OP,2,TOL,5,90,1,10,,,730,0,,335951,Lance Murphy,Other,0,,Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Transition to S,Toll Manufacturing
        DANC,WD40,WD40,WD40-UN,O,TOL,42,49,2,42,,,730,324962,Ascent Industries Co.,324287,Brent Harris,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,WD40,WD40,WD40-UN,O,TOL,42,49,2,42,,,730,324962,Ascent Industries Co.,324287,Brent Harris,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUB2,HP1632,HP1632,HP1632-T2,P,TOL,225,170,2,200,,,730,45235,MICHELMAN INC.,291244,Joël Bertrand,Other,317713,"Hays, Isabelle",Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        CIN2,HP1632,HP1632,HP1632-T2,P,TOL,98,72,2,126,,,730,292774,"Ascent Chemicals Danville, Inc.",324287,Brent Harris,Other,20345,"Meyers, Jill",Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        CINC,HP1632,HP1632,HP1632-PL,2,TOL,5,90,1,10,,,730,0,,328907,James Massie,Other,328907,"Massie, James",Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Transition to S,Toll Manufacturing
        CINC,HP1632,HP1632,HP1632-T2,P,TOL,119,87,2,30,,,730,292774,"Ascent Chemicals Danville, Inc.",324287,Brent Harris,Other,20345,"Meyers, Jill",Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        SING,HP1632,HP1632,HP1632-PL,O,TOL,180,18,1,14,,,730,0,,333572,Vernon Lee,Other,335738,"Sim, Helen",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SNG4,HP1632,HP1632,HP1632-PL,O,TOL,180,18,1,14,,,730,0,,333572,Vernon Lee,Other,335738,"Sim, Helen",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUBA,HP1632,HP1632,HP1632-PL,P,TOL,225,170,1,200,,,730,45235,MICHELMAN INC.,291244,Joël Bertrand,Other,317713,"Hays, Isabelle",Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        AUBA,HP1632,HP1632,HP1632-T2,P,TOL,225,170,2,200,,,730,45235,MICHELMAN INC.,291244,Joël Bertrand,Other,317713,"Hays, Isabelle",Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        DANC,HP1632,HP1632,HP1632-T2,O,TOL,90,4,2,30,,,730,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,HP1632,HP1632,HP1632-T2,X,TOL,90,4,2,30,,,730,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PIM,Polyimides,921,HP1632,C,Commercial,Outside Processing,Toll Manufacturing
        CIN2,WD40,WD40,WD40-SP,O,TOL,42,16,2,10,,,730,331380,Ascent Industries Co.,324287,Brent Harris,Other,333530,"Davis, Kyle",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,HP1432AT,HP1432AT,HP1432AT-OP,P,TOL,126,92,1,140,,,540,292774,"Ascent Chemicals Danville, Inc.",324287,Brent Harris,Other,20345,"Meyers, Jill",Y,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        CIN2,191245PX,191245PX,191245PX-T2,P,TOL,98,72,2,112,,,545,328143,Coatings & Adhesives Corporation,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",Y,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,Purchased inc. Raw Material,Toll Manufacturing
        CINC,WD40,WD40,WD40,O,TOL,42,16,2,56,,,730,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,WD40,WD40,WD40-SP,O,TOL,42,16,2,10,,,730,331380,Ascent Industries Co.,324287,Brent Harris,Other,333530,"Davis, Kyle",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,WD40,WD40,WD40-UN,O,TOL,42,56,2,30,,,730,324962,Ascent Industries Co.,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,HP1432AT,HP1432AT,HP1432AT-OP,P,TOL,75,180,1,10,,,540,0,,328907,James Massie,Other,20345,"Meyers, Jill",Y,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        CINC,191245PX,191245PX,191245PX-T2,P,TOL,98,72,2,112,,,545,328143,Coatings & Adhesives Corporation,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",Y,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,Purchased inc. Raw Material,Toll Manufacturing
        DANC,HP1632,HP1632,HP1632-OP,O,TOL,133,140,1,4,,,730,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,HP1632,HP1632,HP1632-OP,O,TOL,133,140,1,4,,,730,0,,328907,James Massie,Other,328907,"Massie, James",N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUB2,HP1632,HP1632,HP1632-OP,P,TOL,206,155,1,185,,,730,45235,MICHELMAN INC.,291244,Joël Bertrand,Other,317713,"Hays, Isabelle",Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        AUBA,HP1632,HP1632,HP1632-OP,P,TOL,206,155,1,185,,,730,45235,MICHELMAN INC.,291244,Joël Bertrand,Other,317713,"Hays, Isabelle",Y,1,PIM,Polyimides,921,HP1632,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        BPIP,MD4020,MD4020,MD4020-C1,O,TOL,100,145,2,90,,,730,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,WD40,WD40,WD40-UN,O,TOL,42,32,2,56,,,730,331380,Ascent Industries Co.,324287,Brent Harris,Other,333530,"Davis, Kyle",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DANC,WD40,WD40,WD40,O,TOL,42,16,2,10,,,730,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,WD40,WD40,WD40,O,TOL,42,16,2,10,,,730,0,,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,EMA3065,EMA3065,EMA3065,O,TOL,180,187,2,10,,,180,326444,Essential Polymers,324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,WAV501,WAV501,WAV501,O,TOL,180,187,1,10,,,180,326445,Essential Polymers,324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,DMAEMA,DMAEMA,DMAEMA,O,TOL,180,187,1,10,,,180,326444,Essential Polymers,324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,EMA3065,EMA3065,EMA3065,O,TOL,180,187,2,10,,,180,326444,Essential Polymers,324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,WAV501,WAV501,WAV501,O,TOL,180,187,1,10,,,180,326444,Essential Polymers,324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,DMAEMA,DMAEMA,DMAEMA,O,TOL,180,187,1,10,,,180,326444,Essential Polymers,324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,FERSUL7W,FERSUL7W,FERSUL7W,O,TOL,180,187,1,10,,,180,326444,Essential Polymers,324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,EMA3065,EMA3065,EMA3065,X,TOL,180,187,2,10,,,180,326444,Essential Polymers,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,Outside Processing,Toll Manufacturing
        USCM,WAV501,WAV501,WAV501,X,TOL,180,187,1,10,,,180,326445,Essential Polymers,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,Outside Processing,Toll Manufacturing
        USCM,DMAEMA,DMAEMA,DMAEMA,X,TOL,180,187,1,10,,,180,326444,Essential Polymers,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",N,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,X,Discontinued,Outside Processing,Toll Manufacturing
        CIN3,MDU20,MDU20,MDU20-OP,O,TOL,42,30,1,4,,,365,0,,20445,Steve Laurence,Alex,0,,N,1,URE,Polyurethanes,A7G,MDU20,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,MDU2012,MDU2012.E,MDU2012.E-TO,O,TOL,30,45,2,15,,,365,0,,20445,Steve Laurence,Alex,0,,N,1,HAU,Hybrid AcrylicUrethane Disper,,Blank - Sales Rpt Code 3 41/S3,OB,Obsolete,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,U701,U701,U701-PL,D,TOL,5,48,1,70,,,365,0,,20445,Steve Laurence,Alex,0,,Y,1,URE,Polyurethanes,I97,U701,C,Commercial,Distributed Item,Toll Manufacturing
        CIN2,U502,U502.E,U502.E-TO,O,TOL,42,42,1,15,,,365,301843,BIP (Oldbury) Limited,20445,Steve Laurence,Alex,306439,"Hansen, Charlotte",N,1,URE,Polyurethanes,BMS,U502.E,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,MDU4075,MDU4075.E,MDU4075.E-TO,O,TOL,30,45,2,10,,,365,0,,328907,James Massie,Other,0,,N,1,PUD,Polyurethane Dispersion,,Blank - Sales Rpt Code 3 41/S3,OB,Obsolete,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,U201,U201,U201-T2,P,TOL,42,56,2,10,,,365,292788,Ortec Inc.,324287,Brent Harris,Other,0,,Y,1,URE,Polyurethanes,I92,U201,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        ORTC,APT10,APT10,APT10,O,TOL,56,2,2,10,,,365,292788,Ortec Inc.,324287,Brent Harris,Other,0,,N,1,PUD,Polyurethane Dispersion,BYD,APT10,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,APT10,APT10,APT10,O,TOL,56,70,2,10,,,365,292788,Ortec Inc.,324287,Brent Harris,Other,0,,N,1,PUD,Polyurethane Dispersion,BYD,APT10,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,APT10,APT10,APT10-T2,O,TOL,56,3,2,15,,,365,292788,Ortec Inc.,324287,Brent Harris,Other,0,,N,1,PUD,Polyurethane Dispersion,BYD,APT10,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUBA,U701,U701,U701-PL,O,TOL,115,90,2,180,,,365,45235,MICHELMAN INC.,340941,Lise Jacquet,Other,317713,"Hays, Isabelle",N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,U601,U601,U601-OP,P,TOL,56,42,2,70,,,365,292788,Ortec Inc.,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",Y,1,URE,Polyurethanes,I96,U601,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        CIN2,U701,U701,U701-OP,P,TOL,56,42,2,70,,,365,292788,Ortec Inc.,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",Y,1,URE,Polyurethanes,I97,U701,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        SING,U601,U601,U601-OP,P,TOL,145,18,2,14,,,365,292450,"Michelman, Inc.",333572,Vernon Lee,Other,335738,"Sim, Helen",Y,1,URE,Polyurethanes,I96,U601,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        SNG4,U601,U601,U601-OP,O,TOL,145,18,2,14,,,365,292450,"Michelman, Inc.",333572,Vernon Lee,Other,335738,"Sim, Helen",N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,U802,U802.E,U802.E,P,TOL,191,137,2,10,,,365,24886,"Michelman  Interl. - (FG) - Aubange, BE",334927,Tammy Hanlon,Other,300328,"Lye, May Leng (Josephine)",Y,1,URE,Polyurethanes,BMU,U802.E,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
        CIN2,U802,U802.E,U802.E-TO,P,TOL,191,140,2,10,,,365,24886,"Michelman  Interl. - (FG) - Aubange, BE",334927,Tammy Hanlon,Other,300328,"Lye, May Leng (Josephine)",Y,1,URE,Polyurethanes,BMU,U802.E,C,Commercial,Purchased inc. Raw Material,Toll Manufacturing
