WONum,WOType,StartDate,CompletedDate,WOStatus,ParentItem2nd,ParentBranch,ParentGlobalBulk,ParentBulk,ParentIBItem2nd,PLBranch,PLBusinessUnit,CompItem2nd,CompIBItem2nd,CompGlobalBulk,CompBulk,CompStockType,UOM,QtyOrdered,QtyShipped,QtyTransaction,PLCompletion,CompLineNum,CompType,LineType
4561274,WO,2025-05-02T00:00:00,1900-01-01T00:00:00,MM,U2022,CIN2,U2022,U2022,U2022,CIN2,        CIN2,U2022,U2022,U2022,U2022,M,LB,280.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4551362,WO,2024-10-29T00:00:00,1900-01-01T00:00:00,MM,HP1632,CIN2,HP1632,HP1632,HP1632,CIN2,        CIN2,HP1632-T2,HP1632-T2,HP1632,HP1632,P,LB,9260.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4553269,WO,2024-12-02T00:00:00,1900-01-01T00:00:00,MM,HP1632,CIN2,HP1632,HP1632,HP1632,CIN2,        CIN2,HP1632-T2,HP1632-T2,HP1632,HP1632,P,LB,2205.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4555161,WO,2025-01-10T00:00:00,1900-01-01T00:00:00,MM,U601,CIN2,U601,U601,U601,CIN2,        CIN2,U601-OP,U601-OP,U601,U601,P,LB,14400.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4550686,WO,2024-10-16T00:00:00,1900-01-01T00:00:00,MM,U101,CIN2,U101,U101,U101,CIN2,        CIN2,U101-OP,U101-OP,U101,U101,P,LB,7894.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4551734,WO,2024-10-21T00:00:00,1900-01-01T00:00:00,MM,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,3348.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4548954,WO,2024-08-28T00:00:00,1900-01-01T00:00:00,MM,241176FX,CIN2,241176FX,241176FX,241176FX,CIN2,        CIN2,U802,U802,U802,U802,M,LB,326.135,0.0,0.0,1900-01-01T00:00:00,0,,S
4551248,WO,2024-10-15T00:00:00,1900-01-01T00:00:00,MM,ML182.S,SING,ML182,ML182.S,ML182.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,338.52,0.0,0.0,1900-01-01T00:00:00,0,,S
4551250,WO,2024-10-16T00:00:00,1900-01-01T00:00:00,MM,ML182.S,SING,ML182,ML182.S,ML182.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,338.52,0.0,0.0,1900-01-01T00:00:00,0,,S
4550050,WO,2024-10-18T00:00:00,1900-01-01T00:00:00,MM,HP401,CIN2,HP401,HP401,HP401,CIN2,        CIN2,HP1632,HP1632,HP1632,HP1632,M,LB,1852.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4552398,WO,2024-11-07T00:00:00,1900-01-01T00:00:00,MM,U204-PL,CIN2,U204,U204,U204-PL,CIN2,        CIN2,U204,U204,U204,U204,M,LB,160.0,0.0,0.0,1900-01-01T00:00:00,0,,S
458498,WO,2020-06-22T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
458499,WO,2020-06-23T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
469997,WO,2020-12-13T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
476246,WO,2021-04-04T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
476247,WO,2021-04-05T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
476248,WO,2021-05-01T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
476249,WO,2021-05-02T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
476250,WO,2021-06-14T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
476251,WO,2021-06-15T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
480369,WO,2021-05-09T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
480482,WO,2021-05-09T00:00:00,1900-01-01T00:00:00,MM,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
494437,WO,2021-12-02T00:00:00,1900-01-01T00:00:00,MM,ML180INT.S,SING,ML180INT,ML180INT.S,ML180INT.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,439.6776,0.0,0.0,1900-01-01T00:00:00,0,,S
494438,WO,2021-12-03T00:00:00,1900-01-01T00:00:00,MM,ML180INT.S,SING,ML180INT,ML180INT.S,ML180INT.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,439.6776,0.0,0.0,1900-01-01T00:00:00,0,,S
448499,WO,2020-01-06T00:00:00,1900-01-01T00:00:00,MM,ML156.S,SING,ML156,ML156.S,ML156.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,121.335,0.0,0.0,1900-01-01T00:00:00,0,,S
456502,WO,2020-05-13T00:00:00,1900-01-01T00:00:00,MM,ML156.S,SING,ML156,ML156.S,ML156.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,120.0,0.0,0.0,1900-01-01T00:00:00,0,,S
461923,WO,2020-10-05T00:00:00,1900-01-01T00:00:00,MM,ML156.S,SING,ML156,ML156.S,ML156.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,121.335,0.0,0.0,1900-01-01T00:00:00,0,,S
477602,WO,2021-03-28T00:00:00,1900-01-01T00:00:00,MM,ML156.S,SING,ML156,ML156.S,ML156.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,120.0,0.0,0.0,1900-01-01T00:00:00,0,,S
458958,WO,2020-06-17T00:00:00,1900-01-01T00:00:00,MM,ML160F.S,SING,ML160F,ML160F.S,ML160F.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,1.9656,0.0,0.0,1900-01-01T00:00:00,0,,S
472419,WO,2021-01-19T00:00:00,1900-01-01T00:00:00,MM,ML160F.S,SING,ML160F,ML160F.S,ML160F.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,24.57,0.0,0.0,1900-01-01T00:00:00,0,,S
472420,WO,2021-01-29T00:00:00,1900-01-01T00:00:00,MM,ML160F.S,SING,ML160F,ML160F.S,ML160F.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,109.2,0.0,0.0,1900-01-01T00:00:00,0,,S
4512829,WO,2022-10-07T00:00:00,1900-01-01T00:00:00,MM,U502.E-TO,AUBA,U502,U502.E,U502.E-TO,AUBA,        AUBA,U502.E,U502.E,U502,U502.E,P,KG,300.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4585924,WO,2026-08-26T00:00:00,1900-01-01T00:00:00,32,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,10044.0,0.0,0.0,1900-01-01T00:00:00,0,,S
4585802,WO,2026-08-25T00:00:00,1900-01-01T00:00:00,20,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
4585800,WO,2026-08-24T00:00:00,1900-01-01T00:00:00,20,ML180.S,SING,ML180,ML180.S,ML180.S,SING,        SING,NP4LF.S,NP4LF.S,NP4LF,NP4LF.S,P,KG,438.6355,0.0,0.0,1900-01-01T00:00:00,0,,S
4585626,WO,2026-08-19T00:00:00,2026-08-18T00:00:00,97,U2022-PL,CIN2,U2022,U2022,U2022-PL,CIN2,        CIN2,U2022,U2022,U2022,U2022,M,LB,40.0,1.0,40.0,1900-01-01T00:00:00,0,,S
4585681,WO,2026-08-14T00:00:00,2026-08-13T00:00:00,97,HP1632-PL,CIN2,HP1632,HP1632,HP1632-PL,CIN2,        CIN2,HP1632,HP1632,HP1632,HP1632,M,LB,40.0,1.0,40.0,1900-01-01T00:00:00,0,,S
4585023,WO,2026-08-05T00:00:00,2026-08-05T00:00:00,94,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,4207.0,16965.0,4207.0,1900-01-01T00:00:00,0,,S
4525201,WO,2023-06-02T00:00:00,2023-05-31T00:00:00,99,STODSO-UN,CINC,STODSO,STODSO,STODSO-UN,CINC,        CINC,STODSO,STODSO,STODSO,STODSO,O,LB,5160.0,11.0,3850.0,1900-01-01T00:00:00,0,,S
4525205,WO,2023-06-02T00:00:00,2023-05-31T00:00:00,99,STODSO-UN,CINC,STODSO,STODSO,STODSO-UN,CINC,        CINC,STODSO,STODSO,STODSO,STODSO,O,LB,1376.0,4.0,1352.0,1900-01-01T00:00:00,0,,S
4582749,WO,2026-06-16T00:00:00,2026-06-16T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,        SING,U2022,U2022,U2022,U2022,P,LB,200.0,5.0,200.0,1900-01-01T00:00:00,0,,S
4576543,WO,2026-02-19T00:00:00,2026-02-18T00:00:00,99,ABEX2525-PD,CINC,ABEX2525,ABEX2525,ABEX2525-PD,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,1380.0,3.0,1380.0,1900-01-01T00:00:00,0,,S
4571379,WO,2026-02-25T00:00:00,2026-03-03T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,270.0,2828.0,270.0,1900-01-01T00:00:00,0,,S
4582746,WO,2026-06-16T00:00:00,2026-06-16T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,        SING,U2022,U2022,U2022,U2022,P,LB,160.0,4.0,160.0,1900-01-01T00:00:00,0,,S
4574766,WO,2026-01-17T00:00:00,2026-01-18T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,        SING,U2022,U2022,U2022,U2022,P,LB,360.0,9.0,360.0,1900-01-01T00:00:00,0,,S
4577817,WO,2026-03-16T00:00:00,2026-03-16T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,        SING,U2022,U2022,U2022,U2022,P,LB,360.0,9.0,360.0,1900-01-01T00:00:00,0,,S
4569209,WO,2025-10-09T00:00:00,2025-10-13T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,        SING,U2022,U2022,U2022,U2022,P,LB,280.0,7.0,280.0,1900-01-01T00:00:00,0,,S
4564925,WO,2025-07-10T00:00:00,2025-07-10T00:00:00,99,ABEX2525-PD,CINC,ABEX2525,ABEX2525,ABEX2525-PD,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,1380.0,3.0,1380.0,1900-01-01T00:00:00,0,,S
4556194,WO,2025-02-18T00:00:00,2025-02-18T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,180.0,1900.0,186.0,1900-01-01T00:00:00,0,,S
4562982,WO,2025-06-12T00:00:00,2025-06-13T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,196.0,2025.0,197.0,1900-01-01T00:00:00,0,,S
4572479,WO,2025-12-03T00:00:00,2025-12-03T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,5.0,41.0,4.1,1900-01-01T00:00:00,0,,S
4503452,WO,2022-05-27T00:00:00,2022-06-01T00:00:00,99,MR225SS,CINC,MR225SS,MR225SS,MR225SS,CINC,        CINC,STODSO,STODSO,STODSO,STODSO,O,LB,2043.75,3027.0,2044.0,1900-01-01T00:00:00,0,,S
476440,WO,2021-03-11T00:00:00,2021-03-12T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,480.0,5730.0,487.0,1900-01-01T00:00:00,0,,S
479637,WO,2021-05-17T00:00:00,2021-05-17T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,450.0,4394.0,460.0,1900-01-01T00:00:00,0,,S
455147,WO,2020-04-14T00:00:00,2020-04-16T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,441.0,5250.0,441.0,1900-01-01T00:00:00,0,,S
459065,WO,2020-06-18T00:00:00,2020-06-19T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,222.5,2326.0,222.5,1900-01-01T00:00:00,0,,S
457341,WO,2020-07-09T00:00:00,2020-07-15T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,37.5,9920.0,37.5,1900-01-01T00:00:00,0,,S
457341,WO,2020-07-09T00:00:00,2020-07-15T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,401.0,9920.0,401.0,1900-01-01T00:00:00,0,,S
468087,WO,2020-11-17T00:00:00,2020-11-18T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,409.0,5142.0,409.0,1900-01-01T00:00:00,0,,S
455147,WO,2020-04-14T00:00:00,2020-04-16T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,59.0,5250.0,59.0,1900-01-01T00:00:00,0,,S
457341,WO,2020-07-09T00:00:00,2020-07-15T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,511.5,9920.0,512.0,1900-01-01T00:00:00,0,,S
458379,WO,2020-06-22T00:00:00,2020-06-23T00:00:00,99,HP202,CINC,HP202,HP202,HP202,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,200.0,1925.0,200.0,1900-01-01T00:00:00,0,,S
472805,WO,2021-01-20T00:00:00,2021-01-20T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,113.0,6038.0,113.0,1900-01-01T00:00:00,0,,S
474157,WO,2021-02-10T00:00:00,2021-02-11T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,280.0,5001.0,302.0,1900-01-01T00:00:00,0,,S
480275,WO,2021-05-10T00:00:00,2021-05-11T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,450.0,4341.0,450.0,1900-01-01T00:00:00,0,,S
494899,WO,2021-12-08T00:00:00,2021-12-09T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,500.0,5526.0,500.0,1900-01-01T00:00:00,0,,S
4503452,WO,2022-05-27T00:00:00,2022-06-01T00:00:00,99,MR225SS,CINC,MR225SS,MR225SS,MR225SS,CINC,        CINC,STODSO,STODSO,STODSO,STODSO,O,LB,350.0,3027.0,350.0,1900-01-01T00:00:00,0,,S
4503452,WO,2022-05-27T00:00:00,2022-06-01T00:00:00,99,MR225SS,CINC,MR225SS,MR225SS,MR225SS,CINC,        CINC,STODSO,STODSO,STODSO,STODSO,O,LB,60.625,3027.0,61.0,1900-01-01T00:00:00,0,,S
4506986,WO,2022-06-27T00:00:00,2022-06-28T00:00:00,99,MR225SS,CINC,MR225SS,MR225SS,MR225SS,CINC,        CINC,STODSO,STODSO,STODSO,STODSO,O,LB,410.625,2612.0,695.0,1900-01-01T00:00:00,0,,S
4506986,WO,2022-06-27T00:00:00,2022-06-28T00:00:00,99,MR225SS,CINC,MR225SS,MR225SS,MR225SS,CINC,        CINC,STODSO,STODSO,STODSO,STODSO,O,LB,1719.0,2612.0,1719.0,1900-01-01T00:00:00,0,,S
4506986,WO,2022-06-27T00:00:00,2022-06-28T00:00:00,99,MR225SS,CINC,MR225SS,MR225SS,MR225SS,CINC,        CINC,STODSO,STODSO,STODSO,STODSO,O,LB,48.0,2612.0,48.0,1900-01-01T00:00:00,0,,S
468087,WO,2020-11-17T00:00:00,2020-11-18T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,73.0,5142.0,73.0,1900-01-01T00:00:00,0,,S
485901,WO,2021-07-22T00:00:00,2021-07-23T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,220.0,5378.0,220.0,1900-01-01T00:00:00,0,,S
487909,WO,2021-08-17T00:00:00,2021-08-17T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,160.0,8624.0,160.0,1900-01-01T00:00:00,0,,S
478620,WO,2021-04-28T00:00:00,2021-04-29T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,420.0,5365.0,420.0,1900-01-01T00:00:00,0,,S
482023,WO,2021-05-27T00:00:00,2021-05-27T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,333.0,5322.0,392.0,1900-01-01T00:00:00,0,,S
482290,WO,2021-07-09T00:00:00,2021-07-13T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,450.0,5048.0,453.0,1900-01-01T00:00:00,0,,S
485437,WO,2021-07-15T00:00:00,2021-07-16T00:00:00,99,HP202,CINC,HP202,HP202,HP202,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,200.0,2363.0,200.0,1900-01-01T00:00:00,0,,S
485901,WO,2021-07-22T00:00:00,2021-07-23T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,280.0,5378.0,280.0,1900-01-01T00:00:00,0,,S
487909,WO,2021-08-17T00:00:00,2021-08-17T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,650.0,8624.0,674.0,1900-01-01T00:00:00,0,,S
499752,WO,2022-03-10T00:00:00,2022-03-12T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,550.0,7360.0,559.0,1900-01-01T00:00:00,0,,S
4503847,WO,2022-05-02T00:00:00,2022-05-03T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,550.0,6244.0,562.0,1900-01-01T00:00:00,0,,S
472805,WO,2021-01-20T00:00:00,2021-01-20T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,387.0,6038.0,387.0,1900-01-01T00:00:00,0,,S
4508629,WO,2022-07-26T00:00:00,2022-07-27T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,460.0,4870.0,460.0,1900-01-01T00:00:00,0,,S
4508989,WO,2022-08-01T00:00:00,2022-08-01T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,460.0,5070.0,460.0,1900-01-01T00:00:00,0,,S
4513852,WO,2022-11-01T00:00:00,2022-11-02T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,400.0,5055.0,400.0,1900-01-01T00:00:00,0,,S
481570,WO,2021-05-19T00:00:00,2021-05-20T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,274.0,5182.0,274.0,1900-01-01T00:00:00,0,,S
482023,WO,2021-05-27T00:00:00,2021-05-27T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,37.0,5322.0,37.0,1900-01-01T00:00:00,0,,S
485902,WO,2021-07-26T00:00:00,2021-07-27T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,180.0,15800.0,180.0,1900-01-01T00:00:00,0,,S
478961,WO,2021-04-16T00:00:00,2021-04-19T00:00:00,99,HP202,CINC,HP202,HP202,HP202,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,200.0,2244.0,200.0,1900-01-01T00:00:00,0,,S
481570,WO,2021-05-19T00:00:00,2021-05-20T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,26.0,5182.0,68.0,1900-01-01T00:00:00,0,,S
485902,WO,2021-07-26T00:00:00,2021-07-27T00:00:00,99,HP302,CINC,HP302,HP302,HP302,CINC,        CINC,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,1220.0,15800.0,1220.0,1900-01-01T00:00:00,0,,S
495515,WO,2021-12-14T00:00:00,2021-12-10T00:00:00,99,161017CX,CINC,161017CX,161017CX,161017CX,CINC,        CINC,161017CX,161017CX,161017CX,161017CX,O,LB,2400.0,2400.0,2400.0,1900-01-01T00:00:00,0,,S
495516,WO,2021-12-15T00:00:00,2021-12-10T00:00:00,99,161017CX-OP,CINC,161017CX,161017CX,161017CX-OP,CINC,        CINC,161017CX,161017CX,161017CX,161017CX,O,LB,2400.0,6.0,2400.0,1900-01-01T00:00:00,0,,S
495249,WO,2021-12-07T00:00:00,2021-12-09T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,        CINC,U201,U201,U201,U201,1,LB,701.0,43327.0,701.0,1900-01-01T00:00:00,0,,S
495249,WO,2021-12-07T00:00:00,2021-12-09T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,        CINC,U201,U201,U201,U201,1,LB,225.0,43327.0,225.0,1900-01-01T00:00:00,0,,S
478845,WO,2021-04-07T00:00:00,2021-04-09T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,44000.0,20.0,44000.0,1900-01-01T00:00:00,0,,S
484755,WO,2021-08-04T00:00:00,2021-08-04T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,26400.0,19.0,41800.0,1900-01-01T00:00:00,0,,S
479634,WO,2021-04-27T00:00:00,2021-04-22T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,35200.0,20.0,44000.0,1900-01-01T00:00:00,0,,S
482085,WO,2021-05-21T00:00:00,2021-05-24T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,39600.0,20.0,44000.0,1900-01-01T00:00:00,0,,S
486622,WO,2021-07-30T00:00:00,2021-07-29T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,17600.0,19.0,41800.0,1900-01-01T00:00:00,0,,S
488886,WO,2021-09-03T00:00:00,2021-09-07T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,44000.0,22.0,48400.0,1900-01-01T00:00:00,0,,S
495251,WO,2021-12-08T00:00:00,2021-12-09T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,22000.0,9.0,19800.0,1900-01-01T00:00:00,0,,S
485774,WO,2021-07-13T00:00:00,2021-07-13T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,33000.0,15.0,33000.0,1900-01-01T00:00:00,0,,S
495250,WO,2021-12-08T00:00:00,2021-12-09T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,        CINC,APT10,APT10,APT10,APT10,O,LB,22000.0,10.0,22000.0,1900-01-01T00:00:00,0,,S
490532,WO,2021-09-28T00:00:00,2021-09-29T00:00:00,99,APT11-FD,CINC,APT11,APT11,APT11-FD,CINC,        CINC,APT11,APT11,APT11,APT11,O,LB,450.0,1.0,450.0,1900-01-01T00:00:00,0,,S
4502141,WO,2022-04-07T00:00:00,2022-04-06T00:00:00,99,191245PX-PL,AUBA,191245PX,191245PX,191245PX-PL,AUBA,        AUBA,191245PX-T2,191245PX-T2,191245PX,191245PX,O,LB,40.0,1.0,40.0,1900-01-01T00:00:00,0,,S
