Order Company,Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Order Number,Next Status,Year,Month,Promised Ship Date,Ordered Quantity KGs,Revenue Business Unit,Customer Code,Customer Name,Global Parent,Global Parent Name,TM Name,Country Name,Ordered Quantity,Ordering Unit of Measure,Ordered Quantity LBs,Open Indicator
00030,SING,JS168,JS168.S,JS168.S-TL,2566496,999,2025,11,2025-11-22 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,ME92040,ME92040.S,ME92040.S-PD,2566494,999,2025,11,2025-11-22 00:00:00,5800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,29.00,DR,12786.810500000001,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002102,999,2025,11,2025-11-24 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,JS168,JS168.S,JS168.S-TL,2567818,999,2025,11,2025-11-24 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2567912,999,2025,11,2025-11-24 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2567817,999,2025,11,2025-11-24 00:00:00,9200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,46.00,DR,20282.527000000002,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2567912,999,2025,11,2025-11-24 00:00:00,2600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,13.00,DR,5732.0185,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2565674,999,2025,11,2025-11-24 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,TSPP01,TSPP01.S,TSPP01.S-TL,2526334,999,2025,11,2025-11-24 00:00:00,10000,30240,294060,Taishan Fiberglass Inc. - China,296197,Taishan Fiberglass - Global Parent,Ethan Cheng,China,10.00,TO,22046.225,N
00030,SNG4,TSPP01,TSPP01.S,TSPP01.S-TL,2526336,999,2025,11,2025-11-24 00:00:00,20000,30240,294060,Taishan Fiberglass Inc. - China,296197,Taishan Fiberglass - Global Parent,Ethan Cheng,China,20.00,TO,44092.45,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002101,999,2025,11,2025-11-25 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,JS168,JS168.S,JS168.S-TL,2568589,999,2025,11,2025-11-25 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2568590,999,2025,11,2025-11-25 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2568591,999,2025,11,2025-11-25 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2568668,999,2025,11,2025-11-25 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2568668,999,2025,11,2025-11-25 00:00:00,5800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,29.00,DR,12786.810500000001,N
00030,SNG4,211018IX,211018IX.S,211018IX.S-PL,2563378,999,2025,11,2025-11-25 00:00:00,18,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,1.00,PL,39.6832,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536039,999,2025,11,2025-11-25 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2558152,999,2025,11,2025-11-25 00:00:00,1000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,1.00,TO,2204.6225,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-OP,2568637,999,2025,11,2025-11-25 00:00:00,1000,34240,304363,WEIYUAN NEIHUA-China,330955,Sichuan Weibo Group -Global Parent,Ethan Cheng,China,5.00,DR,2204.6225,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2534556,999,2025,11,2025-11-25 00:00:00,10000,34240,304957,JIANGSU CHANGHAI COMPOSITE-China,304957,JIANGSU CHANGHAI COMPOSITE-China,Ethan Cheng,China,10.00,TO,22046.225,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2568637,999,2025,11,2025-11-25 00:00:00,2000,34240,304363,WEIYUAN NEIHUA-China,330955,Sichuan Weibo Group -Global Parent,Ethan Cheng,China,2.00,TO,4409.245,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2568700,999,2025,11,2025-11-25 00:00:00,20000,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,20.00,TO,44092.45,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002103,999,2025,11,2025-11-26 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,JS168,JS168.S,JS168.S-TL,2569401,999,2025,11,2025-11-26 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2569471,999,2025,11,2025-11-26 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,JS168,JS168.S,JS168.S-TL,2569566,999,2025,11,2025-11-26 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,MG7140,MG7140.S,MG7140.S-OP,2569384,999,2025,11,2025-11-26 00:00:00,6000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,30.00,DR,13227.735,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2569422,999,2025,11,2025-11-26 00:00:00,700,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,700.00,KG,1543.22,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2568783,999,2025,11,2025-11-26 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2569420,999,2025,11,2025-11-26 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536040,999,2025,11,2025-11-26 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.204999999994,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2533898,999,2025,11,2025-11-26 00:00:00,2000,34240,308274,Linyi Tianju (Shandong Fiberglass Group),309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,2.00,TO,4409.245,N
00030,SING,JS168,JS168.S,JS168.S-TL,2570332,999,2025,11,2025-11-27 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2569421,999,2025,11,2025-11-27 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536041,999,2025,11,2025-11-27 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536042,999,2025,11,2025-11-27 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SING,JS168,JS168.S,JS168.S-TL,2570879,999,2025,11,2025-11-28 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2571111,999,2025,11,2025-11-28 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2570184,999,2025,11,2025-11-28 00:00:00,700,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,700.00,KG,1543.22,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2570204,999,2025,11,2025-11-28 00:00:00,1400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1400.00,KG,3086.44,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2570205,999,2025,11,2025-11-28 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SING,JS168,JS168.S,JS168.S-TL,2571676,999,2025,11,2025-11-29 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,JS168,JS168.S,JS168.S-TL,2571677,999,2025,11,2025-11-29 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2571723,999,2025,11,2025-11-29 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225000000002,N
00030,SING,JS168,JS168.S,JS168.S-TL,2573310,999,2025,12,2025-12-01 00:00:00,6000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,6.00,TO,13227.735,N
00030,SING,JS168,JS168.S,JS168.S-TL,2573311,999,2025,12,2025-12-01 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2573309,999,2025,12,2025-12-01 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2570979,999,2025,12,2025-12-01 00:00:00,700,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,700.00,KG,1543.22,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2570980,999,2025,12,2025-12-01 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SING,JS168,JS168.S,JS168.S-TL,2573956,999,2025,12,2025-12-02 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2574152,999,2025,12,2025-12-02 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,ME91735,ME91735.S,ME91735.S-OP,2574154,999,2025,12,2025-12-02 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,ME91735,ME91735.S,ME91735.S-OP,2574155,999,2025,12,2025-12-02 00:00:00,1800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,DR,3968.3205000000003,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2573106,999,2025,12,2025-12-02 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2557320,999,2025,12,2025-12-02 00:00:00,10400,30220,332913,Guangdong Supcosmos-China,332367,Guangzhou J&T - Global Parent,"Dai,Zhaochen(Vincent)",China,52.00,DR,22928.074,N
00030,SNG4,MG7140,MG7140.S,MG7140.S-OP,2557943,999,2025,12,2025-12-02 00:00:00,15600,30220,291765,"Koventure Co., Ltd - Thailand",290683,Koventure (FormerGowell)- Global Parent,Rohan Aranjo,Thailand,78.00,DR,34392.111000000004,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002104,999,2025,12,2025-12-03 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002105,999,2025,12,2025-12-03 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002116,999,2025,12,2025-12-03 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2573922,999,2025,12,2025-12-03 00:00:00,700,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,700.00,KG,1543.22,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2573923,999,2025,12,2025-12-03 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536043,999,2025,12,2025-12-03 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536044,999,2025,12,2025-12-03 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2554981,999,2025,12,2025-12-03 00:00:00,10000,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,10.00,TO,22046.225000000002,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2574067,999,2025,12,2025-12-03 00:00:00,5000,34240,308274,Linyi Tianju (Shandong Fiberglass Group),309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,5.00,TO,11023.1125,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2574136,999,2025,12,2025-12-03 00:00:00,10000,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,10.00,TO,22046.225,N
00030,SING,ME91735,ME91735.S,ME91735.S-OP,2575619,999,2025,12,2025-12-04 00:00:00,600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,DR,1322.7735,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2575409,999,2025,12,2025-12-04 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2575440,999,2025,12,2025-12-04 00:00:00,3200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,16.00,DR,7054.792,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2575619,999,2025,12,2025-12-04 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,DR,4409.245,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2574731,999,2025,12,2025-12-04 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536044,999,2025,12,2025-12-04 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,MG7140,MG7140.S,MG7140.S-OP,2557941,999,2025,12,2025-12-04 00:00:00,5600,30220,291765,"Koventure Co., Ltd - Thailand",290683,Koventure (FormerGowell)- Global Parent,Rohan Aranjo,Thailand,28.00,DR,12345.886,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2574839,999,2025,12,2025-12-04 00:00:00,10000,34240,304957,JIANGSU CHANGHAI COMPOSITE-China,304957,JIANGSU CHANGHAI COMPOSITE-China,Ethan Cheng,China,10.00,TO,22046.225,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2575501,999,2025,12,2025-12-04 00:00:00,10000,34240,337151,Hebei Jizhong new material-CN,339760,JIZHONG ENERGY -Global Parent,Ethan Cheng,China,10.00,TO,22046.225,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002114,999,2025,12,2025-12-05 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002117,999,2025,12,2025-12-05 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,JS168,JS168.S,JS168.S-TL,2576404,999,2025,12,2025-12-05 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2576229,999,2025,12,2025-12-05 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2576245,999,2025,12,2025-12-05 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2575552,999,2025,12,2025-12-05 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536046,999,2025,12,2025-12-05 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536047,999,2025,12,2025-12-05 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SING,JS168,JS168.S,JS168.S-TL,2578533,999,2025,12,2025-12-08 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2578534,999,2025,12,2025-12-08 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,JS168,JS168.S,JS168.S-TL,2578596,999,2025,12,2025-12-08 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2578596,999,2025,12,2025-12-08 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2578699,999,2025,12,2025-12-08 00:00:00,1000,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1000.00,KG,2204.6,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2558842,999,2025,12,2025-12-08 00:00:00,6000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,30.00,DR,13227.735,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2579368,999,2025,12,2025-12-09 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2578480,999,2025,12,2025-12-09 00:00:00,700,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,700.00,KG,1543.22,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2578481,999,2025,12,2025-12-09 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002118,999,2025,12,2025-12-10 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002119,999,2025,12,2025-12-10 00:00:00,11400,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,12.00,TO,25132.6968,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2579956,999,2025,12,2025-12-10 00:00:00,7000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,7.00,TO,15432.3575,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2579225,999,2025,12,2025-12-10 00:00:00,700,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,700.00,KG,1543.22,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2579226,999,2025,12,2025-12-10 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-TL,2560444,999,2025,12,2025-12-10 00:00:00,20000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,44092.45,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2578513,999,2025,12,2025-12-10 00:00:00,10000,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2581005,999,2025,12,2025-12-11 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536048,999,2025,12,2025-12-11 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SING,JS168,JS168.S,JS168.S-TL,2581761,999,2025,12,2025-12-12 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2580772,999,2025,12,2025-12-12 00:00:00,1400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1400.00,KG,3086.44,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2580773,999,2025,12,2025-12-12 00:00:00,1600,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1600.00,KG,3527.36,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-OP,2546600,999,2025,12,2025-12-12 00:00:00,12000,30240,289504,GR KOREA LTD (Formerly OCK) - KOREA,290156,Owens Corning Vetrotex - Global Parent,Brandon Lee,South Korea,60.00,DR,26455.47,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-PD,2554286,999,2025,12,2025-12-12 00:00:00,4000,34220,353032,Shanghai Taipuwan(Achemical)-China,329796,Shanghai Achemical-Global Parent,Robin Li,China,20.00,DR,8818.49,N
00030,SING,JS168,JS168.S,JS168.S-TL,2582326,999,2025,12,2025-12-13 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,JS168,JS168.S,JS168.S-TL,2583730,999,2025,12,2025-12-15 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2583747,999,2025,12,2025-12-15 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2583731,999,2025,12,2025-12-15 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME91735,ME91735.S,ME91735.S-TL,2583751,999,2025,12,2025-12-15 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2581552,999,2025,12,2025-12-15 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2507283,999,2025,12,2025-12-15 00:00:00,3200,30240,311174,CPIC Brasil,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Brazil,16.00,DR,7054.7919999999995,N
00030,SING,JS168,JS168.S,JS168.S-TL,2584599,999,2025,12,2025-12-16 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
